CandidateEnglish,Probability,Mentions,Avg_Sentiment
Amrit Rasaili,0.34020960471667405,8,0.042119675146345
Amritlal Mahato,0.3303724395639747,8,0.003725338868781492
Arjun Sapkota,0.3294179557193513,8,0.0
